Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
"PayPal Holdings, Inc.",PYPL,COM,0,-11080118,0,-404535000,0.00,0.00,Hist,09/30/2016
Booking Holdings Inc.,PCLN,Common,1120758,-650225,1399165000,300465000,6.46,,Hist,06/30/2016
DOLLAR TREE INC,DLTR,COM,13362151,1557459,1259249000,780451000,5.81,,Hist,06/30/2016
Facebook Inc,FB,Common,10941237,10941237,1250365000,1250365000,5.77,,Hist,06/30/2016
AMAZON COM INC,AMZN,Common,1643868,1643868,1176385000,1176385000,5.43,0.35,Hist,06/30/2016
"CONSTELLATION BRANDS, INC.",STZ,CL A,6666012,6666012,1102558000,1102558000,5.09,,Hist,06/30/2016
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,COM,4792408,4792408,1095736000,1095736000,5.06,,Hist,06/30/2016
NIKE INC,NKE,Common,18305703,18305703,1010475000,1010475000,4.66,,Hist,06/30/2016
MICROSOFT CORP,MSFT,Common,17298996,17298996,885190000,885190000,4.08,0.22,Hist,06/30/2016
EQUINIX INC,EQIX,COM PAR $0.001,2140962,2140962,830115000,830115000,3.83,,Hist,06/30/2016
YUM BRANDS INC,YUM,Common,9972255,9972255,826899000,826899000,3.82,2.45,Hist,06/30/2016
FLEETCOR TECHNOLOGIES INC,FLT,Common,5750503,5750503,823069000,823069000,3.80,6.21,Hist,06/30/2016
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,3332886,-902414,812024000,395863000,3.75,,Hist,06/30/2016
Monster Beverage Corp,MNST,Common,4141575,4141575,665593000,665593000,3.07,,Hist,06/30/2016
TransDigm Group INC,TDG,Common,2380420,-533964,627693000,230288000,2.90,,Hist,06/30/2016
Alphabet Inc.,GOOG,COM,883888,883888,611739000,611739000,2.82,,Hist,06/30/2016
NORTHROP GRUMMAN CORP /DE/,NOC,Common,2647065,2647065,588390000,588390000,2.71,,Hist,06/30/2016
Anheuser-Busch InBev SA/NV,BUD,ADR,4207607,4207607,554058000,554058000,2.56,,Hist,06/30/2016
lululemon athletica inc.,LULU,Common,7410304,2579918,547325000,179105000,2.53,,Hist,06/30/2016
VISA INC.,V,CL A,7207771,4960431,534600000,193948000,2.47,,Hist,06/30/2016
CHENIERE ENERGY INC,LNG,Common,12884676,12884676,483820000,483820000,2.23,,Hist,06/30/2016
ADOBE SYSTEMS INC,ADBE,Common,4998438,4998438,478800000,478800000,2.21,1.00,Hist,06/30/2016
Shire plc,SHPG,SPONSORED ADR,2529148,2529148,465566000,465566000,2.15,,Hist,06/30/2016
Vulcan Materials CO,VMC,Common,3772719,3772719,454084000,454084000,2.10,,Hist,06/30/2016
Mastercard Inc,MA,CL A,4968587,4968587,437534000,437534000,2.02,,Hist,06/30/2016
"Activision Blizzard, Inc.",ATVI,STOCK,10293113,10293113,407916000,407916000,1.88,,Hist,06/30/2016
"PayPal Holdings, Inc.",PYPL,COM,11080118,11080118,404535000,404535000,1.87,0.91,Hist,06/30/2016
HDFC BANK LTD,HDB,Common,5878093,5878093,390011000,390011000,1.80,,Hist,06/30/2016
MOHAWK INDUSTRIES INC,MHK,Common,1818269,1818269,345035000,345035000,1.59,,Hist,06/30/2016
SHERWIN WILLIAMS CO,SHW,Common,1143668,1143668,335861000,335861000,1.55,,Hist,06/30/2016
ELECTRONIC ARTS INC.,EA,Common,3555356,3555356,269354000,269354000,1.24,,Hist,06/30/2016
PIONEER NATURAL RESOURCES CO,PXD,Common,1329480,1329480,201031000,201031000,0.93,,Hist,06/30/2016
"Arista Networks, Inc.",ANET,Common,1871465,1871465,120485000,120485000,0.56,,Hist,06/30/2016
Alphabet Inc.,GOOGL,COM,165008,165008,116088000,116088000,0.54,,Hist,06/30/2016
"CommScope Holding Company, Inc.",COMM,COM,3492871,3492871,108384000,108384000,0.50,1.82,Hist,06/30/2016
SEARS HOLDINGS CORP,SHLD,PUT,3500000,2226500,47635000,-5037000,0.22,,Hist,06/30/2016
AMERICAN EXPRESS CO,AXP,Common,25000,25000,1519000,1519000,0.01,,Hist,06/30/2016
DAVITA INC.,DVA,Common,0,-1989505,0,-219900000,0.00,0.00,Hist,06/30/2016
Walt Disney Co,DIS,Common,0,-5333435,0,-265552000,0.00,0.00,Hist,06/30/2016
WYNDHAM WORLDWIDE CORP,WYND,Common,0,-5931525,0,-315616000,0.00,0.00,Hist,06/30/2016
GAP INC,GPS,Common,0,-18526965,0,-575077000,0.00,0.00,Hist,06/30/2016
WABCO Holdings Inc.,WBC,Common,0,-3514954,0,-229140000,0.00,0.00,Hist,06/30/2016
CAPITAL ONE FINANCIAL CORP,COF,Common,0,-4433450,0,-256830000,0.00,0.00,Hist,06/30/2016
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,0,-2882801,0,-208023000,0.00,0.00,Hist,06/30/2016
HUNT J B TRANSPORT SERVICES INC,JBHT,Common,0,-3754994,0,-224211000,0.00,0.00,Hist,06/30/2016
GOOGLE INC.,GOOG,CL A,0,-1553073,0,-1098613000,0.00,0.00,Hist,06/30/2016
MONSANTO CO /NEW/,MON,Common,0,-5358310,0,-507164000,0.00,0.00,Hist,06/30/2016
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,0,-16929453,0,-431870000,0.00,0.00,Hist,06/30/2016
QUALCOMM INC/DE,QCOM,Common,0,-6514637,0,-402993000,0.00,0.00,Hist,06/30/2016
OCEANEERING INTERNATIONAL INC,OII,Common,0,-4779243,0,-257075000,0.00,0.00,Hist,06/30/2016
VERISIGN INC/CA,VRSN,Common,0,-14747890,0,-572513000,0.00,0.00,Hist,06/30/2016
B/E AEROSPACE INC,BEAV,Common,0,-4811906,0,-237708000,0.00,0.00,Hist,06/30/2016
EQUINIX INC,EQIX,Common,0,-2794535,0,-576233000,0.00,0.00,Hist,06/30/2016
ILLUMINA INC,ILMN,Common,0,-1675158,0,-271560000,0.00,0.00,Hist,06/30/2016
INFORMATICA LLC,INFA,Common,0,-1872449,0,-56773000,0.00,0.00,Hist,06/30/2016
INTUITIVE SURGICAL INC,ISRG,Common,0,-407352,0,-199753000,0.00,0.00,Hist,06/30/2016
HERBALIFE LTD.,HLF,CALL,0,-2330000,0,-76750000,0.00,0.00,Hist,06/30/2016
FRONTIER COMMUNICATIONS CORP,FTR,PUT,0,-5500000,0,-23540000,0.00,0.00,Hist,06/30/2016
Mead Johnson Nutrition Co,MJN,Common,0,-3748549,0,-246992000,0.00,0.00,Hist,06/30/2016
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,0,-6993600,0,-246874000,0.00,0.00,Hist,06/30/2016
"KINDER MORGAN, INC.",KMI,COM,0,-15029382,0,-530988000,0.00,0.00,Hist,06/30/2016
DIAGEO PLC,DEO,OPT,0,-2850000,0,-307430000,0.00,0.00,Hist,06/30/2016
RALPH LAUREN CORP,RL,COM,0,-3937846,0,-590362000,0.00,0.00,Hist,06/30/2016
Michael Kors Holdings Ltd,KORS,Common,0,-9027295,0,-460663000,0.00,0.00,Hist,06/30/2016
"TripAdvisor, Inc.",TRIP,Common,0,-6567153,0,-275295000,0.00,0.00,Hist,06/30/2016
REALOGY HOLDINGS CORP.,RLGY,Common,0,-2428511,0,-101900000,0.00,0.00,Hist,06/30/2016
Allergan plc,AGN,SHS,0,-1789239,0,-479570000,0.00,0.00,Hist,06/30/2016
"NetEase, Inc.",NTES,SPONSORED ADR,0,-752604,0,-32008000,0.00,0.00,Hist,06/30/2016
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,0,-356494,0,-36227000,0.00,0.00,Hist,06/30/2016
EBAY INC,EBAY,Common,0,-8538639,0,-435451000,0.00,0.00,Hist,06/30/2016
QUALCOMM INC/DE,QCOM,Call,0,-1040000,0,-64334000,0.00,0.00,Hist,06/30/2016
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,0,-10912591,0,-806247000,0.00,0.00,Hist,06/30/2016
Colfax CORP,CFX,COM,0,-3468370,0,-139949000,0.00,0.00,Hist,06/30/2016
DOLLAR GENERAL CORP,DG,COM,0,-13343793,0,-588328000,0.00,0.00,Hist,06/30/2016
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,0,-4588878,0,-928927000,0.00,0.00,Hist,06/30/2016
"China Lodging Group, Ltd",HTHT,Com,0,-1283071,0,-21876000,0.00,0.00,Hist,06/30/2016
SEMX CORP,SEMX,COM,0,-2172935,0,-84918000,0.00,0.00,Hist,06/30/2016
ARMOR HOLDINGS INC,AH,COM,0,-5333281,0,-61653000,0.00,0.00,Hist,06/30/2016
O REILLY AUTOMOTIVE INC,ORLY,COM,0,-2164498,0,-193549000,0.00,0.00,Hist,06/30/2016
iSoftStone Holdings Ltd,ISS,Common,0,-5253739,0,-22381000,0.00,0.00,Hist,06/30/2016
Horizon Pharma plc,HZNP,SHS,0,-13997232,0,-231934000,0.00,0.00,Hist,06/30/2016
Baxalta Inc,BXLT,COM,0,-10591296,0,-427888000,0.00,0.00,Hist,06/30/2016
Facebook Inc,FB,Common,11413508,1628196,1302281000,278150000,6.48,,Hist,03/31/2016
AMAZON COM INC,AMZN,Common,1986368,-220884,1179187000,-312673000,5.87,,Hist,03/31/2016
Booking Holdings Inc.,PCLN,Common,791637,-42784,1020388000,-43457000,5.08,,Hist,03/31/2016
DOLLAR TREE INC,DLTR,COM,11606484,-1587638,957071000,-61779000,4.76,,Hist,03/31/2016
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,4588878,-138727,928927000,63303000,4.62,,Hist,03/31/2016
"CONSTELLATION BRANDS, INC.",STZ,CL A,5896221,545228,890860000,128665000,4.43,,Hist,03/31/2016
FLEETCOR TECHNOLOGIES INC,FLT,Common,5904403,-529800,878280000,-41361000,4.37,6.38,Hist,03/31/2016
EQUINIX INC,EQIX,COM PAR $0.001,2324330,213821,768679000,130461000,3.82,,Hist,03/31/2016
NIKE INC,NKE,Common,11996379,500191,737417000,18905000,3.67,,Hist,03/31/2016
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,3362968,-213996,651541000,-10197000,3.24,,Hist,03/31/2016
NORTHROP GRUMMAN CORP /DE/,NOC,Common,3249789,1117695,643133000,240572000,3.20,,Hist,03/31/2016
Alphabet Inc.,GOOG,COM,778888,366272,580233000,267107000,2.89,,Hist,03/31/2016
VISA INC.,V,CL A,7485352,-5283907,572480000,-417776000,2.85,,Hist,03/31/2016
Alphabet Inc.,GOOGL,COM,645859,241562,492726000,178179000,2.45,,Hist,03/31/2016
Allergan plc,AGN,SHS,1789239,1789239,479570000,479570000,2.39,,Hist,03/31/2016
ADOBE SYSTEMS INC,ADBE,Common,5073108,1060923,475858000,98953000,2.37,1.01,Hist,03/31/2016
TransDigm Group INC,TDG,Common,2117859,-53500,466649000,-29398000,2.32,,Hist,03/31/2016
CHENIERE ENERGY INC,LNG,Common,12884676,292901,435889000,-33155000,2.17,,Hist,03/31/2016
Baxalta Inc,BXLT,COM,10591296,10591296,427888000,427888000,2.13,1.56,Hist,03/31/2016
"PayPal Holdings, Inc.",PYPL,COM,10430118,10430118,402603000,402603000,2.00,0.85,Hist,03/31/2016
HDFC BANK LTD,HDB,Common,5878093,0,362267000,176000,1.80,,Hist,03/31/2016
Vulcan Materials CO,VMC,Common,3246782,344435,342763000,67127000,1.71,,Hist,03/31/2016
DIAGEO PLC,DEO,OPT,2850000,0,307430000,-3420000,1.53,,Hist,03/31/2016
ILLUMINA INC,ILMN,Common,1675158,-1934677,271560000,-421330000,1.35,,Hist,03/31/2016
Anheuser-Busch InBev SA/NV,BUD,ADR,1877804,390412,234087000,48163000,1.16,,Hist,03/31/2016
Horizon Pharma plc,HZNP,SHS,13997232,-1603756,231934000,-106139000,1.15,,Hist,03/31/2016
PIONEER NATURAL RESOURCES CO,PXD,Common,1329480,-1065781,187111000,-113207000,0.93,,Hist,03/31/2016
Monster Beverage Corp,MNST,Common,1114561,1114561,148660000,148660000,0.74,,Hist,03/31/2016
ELECTRONIC ARTS INC.,EA,Common,1910643,-4532970,126313000,-316492000,0.63,,Hist,03/31/2016
YUM BRANDS INC,YUM,Common,1512569,1512569,123804000,123804000,0.62,,Hist,03/31/2016
"Arista Networks, Inc.",ANET,Common,1871465,-304460,118089000,-51285000,0.59,,Hist,03/31/2016
SEARS HOLDINGS CORP,SHLD,PUT,2010000,0,30773000,-10553000,0.15,,Hist,03/31/2016
"CommScope Holding Company, Inc.",COMM,COM,852986,852986,23815000,23815000,0.12,,Hist,03/31/2016
AMERICAN EXPRESS CO,AXP,Common,25000,23719,1535000,1446000,0.01,,Hist,03/31/2016
WILLIAMS COMPANIES INC,WMB,Common,0,-28940290,0,-743765000,0.00,0.00,Hist,03/31/2016
Hanesbrands Inc.,HBI,Common,0,-9336411,0,-274771000,0.00,0.00,Hist,03/31/2016
MOHAWK INDUSTRIES INC,MHK,Common,0,-1886750,0,-357332000,0.00,0.00,Hist,03/31/2016
Mastercard Inc,MA,CL A,0,-6150587,0,-598821000,0.00,0.00,Hist,03/31/2016
MICROSOFT CORP,MSFT,Common,0,-27262024,0,-1512497000,0.00,0.00,Hist,03/31/2016
DIAGEO PLC,DEO,SPON ADR NEW,0,-1281,0,-140000,0.00,0.00,Hist,03/31/2016
CSX CORP,CSX,CALL,0,-534300,0,-13865000,0.00,0.00,Hist,03/31/2016
Express Scripts Holding Co.,ESRX,Common,0,-3193180,0,-279116000,0.00,0.00,Hist,03/31/2016
"Valeant Pharmaceuticals International, Inc.",VRX,COM,0,-5829079,0,-592526000,0.00,0.00,Hist,03/31/2016
lululemon athletica inc.,LULU,Common,0,-6348148,0,-333087000,0.00,0.00,Hist,03/31/2016
MOLSON COORS BREWING CO,TAP,CL B,0,-2354601,0,-221144000,0.00,0.00,Hist,03/31/2016
AUTODESK INC,ADSK,Common,0,-5732050,0,-349254000,0.00,0.00,Hist,03/31/2016
AMERICAN EXPRESS CO,AXP,Call,0,-4300000,0,-299065000,0.00,0.00,Hist,03/31/2016
"Activision Blizzard, Inc.",ATVI,STOCK,0,-11266018,0,-436108000,0.00,0.00,Hist,03/31/2016
"Fidelity National Financial, Inc.",FNF,FNF GROUP COM,0,-1750000,0,-60673000,0.00,0.00,Hist,03/31/2016
"JD.com, Inc.",JD,Common,0,-26995511,0,-871010000,0.00,0.00,Hist,03/31/2016
"Walgreens Boots Alliance, Inc.",WBA,COM,0,-6787816,0,-578016000,0.00,0.00,Hist,03/31/2016
MICROSOFT CORP,MSFT,Common,27262024,27262024,1512497000,1512497000,6.46,,Hist,12/31/2015
AMAZON COM INC,AMZN,Common,2207252,2207252,1491860000,1491860000,6.38,,Hist,12/31/2015
Booking Holdings Inc.,PCLN,Common,834421,-936562,1063845000,-34855000,4.55,,Hist,12/31/2015
Facebook Inc,FB,Common,9785312,9785312,1024131000,1024131000,4.38,,Hist,12/31/2015
DOLLAR TREE INC,DLTR,COM,13194122,1389430,1018850000,540052000,4.35,,Hist,12/31/2015
VISA INC.,V,CL A,12769259,10521919,990256000,649604000,4.23,,Hist,12/31/2015
FLEETCOR TECHNOLOGIES INC,FLT,Common,6434203,0,919640635,34165635,,,Hist,12/31/2015
"JD.com, Inc.",JD,Common,26995511,26995511,871010000,871010000,3.72,,Hist,12/31/2015
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,4727605,-1822652,865624476,-286238525,,,Hist,12/31/2015
"CONSTELLATION BRANDS, INC.",STZ,CL A,5350993,5350993,762195000,762195000,3.26,,Hist,12/31/2015
WILLIAMS COMPANIES INC,WMB,Common,28940290,11265061,743765453,92433453,,,Hist,12/31/2015
NIKE INC,NKE,Common,11496188,11496188,718512000,718512000,3.07,,Hist,12/31/2015
ILLUMINA INC,ILMN,Common,3609835,3609835,692890000,692890000,2.96,,Hist,12/31/2015
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,3576964,300556,661738340,126537340,,,Hist,12/31/2015
EQUINIX INC,EQIX,COM PAR $0.001,2110509,-540266,638217922,-86504078,,,Hist,12/31/2015
Mastercard Inc,MA,CL A,6150587,6150587,598821000,598821000,2.56,,Hist,12/31/2015
"Valeant Pharmaceuticals International, Inc.",VRX,COM,5829079,5829079,592526000,592526000,2.53,,Hist,12/31/2015
"Walgreens Boots Alliance, Inc.",WBA,COM,6787816,6787816,578016000,578016000,2.47,,Hist,12/31/2015
TransDigm Group INC,TDG,Common,2171359,-743025,496047000,98642000,2.12,,Hist,12/31/2015
CHENIERE ENERGY INC,LNG,Common,12591775,350000,469043619,-122234381,,,Hist,12/31/2015
ELECTRONIC ARTS INC.,EA,Common,6443613,6443613,442805000,442805000,1.89,,Hist,12/31/2015
"Activision Blizzard, Inc.",ATVI,STOCK,11266018,11266018,436108000,436108000,1.86,,Hist,12/31/2015
NORTHROP GRUMMAN CORP /DE/,NOC,Common,2132094,2132094,402561000,402561000,1.72,,Hist,12/31/2015
ADOBE SYSTEMS INC,ADBE,Common,4012185,4012185,376905000,376905000,1.61,,Hist,12/31/2015
HDFC BANK LTD,HDB,Common,5878093,5878093,362091000,362091000,1.55,,Hist,12/31/2015
MOHAWK INDUSTRIES INC,MHK,Common,1886750,1886750,357332000,357332000,1.53,,Hist,12/31/2015
AUTODESK INC,ADSK,Common,5732050,5732050,349253807,349253807,,,Hist,12/31/2015
Horizon Pharma plc,HZNP,SHS,15600988,0,338073410,28861410,,,Hist,12/31/2015
lululemon athletica inc.,LULU,Common,6348148,1517762,333087000,-35133000,1.42,,Hist,12/31/2015
Alphabet Inc.,GOOGL,COM,404297,404297,314547000,314547000,1.34,,Hist,12/31/2015
Alphabet Inc.,GOOG,COM,412616,412616,313126000,313126000,1.34,,Hist,12/31/2015
DIAGEO PLC,DEO,OPT,2850000,2850000,310850000,310850000,1.33,,Hist,12/31/2015
PIONEER NATURAL RESOURCES CO,PXD,Common,2395261,2395261,300318000,300318000,1.28,,Hist,12/31/2015
AMERICAN EXPRESS CO,AXP,Call,4300000,4300000,299065000,299065000,1.28,,Hist,12/31/2015
Express Scripts Holding Co.,ESRX,Common,3193180,3193180,279116000,279116000,1.19,,Hist,12/31/2015
Vulcan Materials CO,VMC,Common,2902347,2902347,275636000,275636000,1.18,,Hist,12/31/2015
Hanesbrands Inc.,HBI,Common,9336411,9336411,274771000,274771000,1.17,,Hist,12/31/2015
MOLSON COORS BREWING CO,TAP,CL B,2354601,2354601,221144000,221144000,0.95,,Hist,12/31/2015
Anheuser-Busch InBev SA/NV,BUD,ADR,1487392,1487392,185924000,185924000,0.79,,Hist,12/31/2015
"Arista Networks, Inc.",ANET,Common,2175925,2175925,169374000,169374000,0.72,,Hist,12/31/2015
"Fidelity National Financial, Inc.",FNF,FNF GROUP COM,1750000,1750000,60673000,60673000,0.26,,Hist,12/31/2015
SEARS HOLDINGS CORP,SHLD,PUT,2010000,736500,41326000,-11346000,0.18,,Hist,12/31/2015
CSX CORP,CSX,CALL,534300,534300,13865000,13865000,0.06,,Hist,12/31/2015
DIAGEO PLC,DEO,SPON ADR NEW,1281,1281,140000,140000,0.00,,Hist,12/31/2015
AMERICAN EXPRESS CO,AXP,Common,1281,1281,89000,89000,0.00,,Hist,12/31/2015
DAVITA INC.,DVA,Common,0,-7918998,0,-572781000,0.00,0.00,Hist,12/31/2015
SCHWAB CHARLES CORP,SCHW,Common,0,-13396145,0,-382594000,0.00,0.00,Hist,12/31/2015
Walt Disney Co,DIS,Common,0,-5333435,0,-265552000,0.00,0.00,Hist,12/31/2015
WYNDHAM WORLDWIDE CORP,WYND,Common,0,-5931525,0,-315616000,0.00,0.00,Hist,12/31/2015
CAPITAL ONE FINANCIAL CORP,COF,Common,0,-4433450,0,-256830000,0.00,0.00,Hist,12/31/2015
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,0,-2882801,0,-208023000,0.00,0.00,Hist,12/31/2015
GAP INC,GPS,Common,0,-18526965,0,-575077000,0.00,0.00,Hist,12/31/2015
WABCO Holdings Inc.,WBC,Common,0,-3514954,0,-229140000,0.00,0.00,Hist,12/31/2015
OCEANEERING INTERNATIONAL INC,OII,Common,0,-4779243,0,-257075000,0.00,0.00,Hist,12/31/2015
VERISIGN INC/CA,VRSN,Common,0,-14747890,0,-572513000,0.00,0.00,Hist,12/31/2015
GOOGLE INC.,GOOG,CL A,0,-1553073,0,-1098613000,0.00,0.00,Hist,12/31/2015
MONSANTO CO /NEW/,MON,Common,0,-5358310,0,-507164000,0.00,0.00,Hist,12/31/2015
"TWENTY-FIRST CENTURY FOX, INC.",NWS.A,CL A,0,-16929453,0,-431870000,0.00,0.00,Hist,12/31/2015
QUALCOMM INC/DE,QCOM,Common,0,-6514637,0,-402993000,0.00,0.00,Hist,12/31/2015
HUNT J B TRANSPORT SERVICES INC,JBHT,Common,0,-3754994,0,-224211000,0.00,0.00,Hist,12/31/2015
KANSAS CITY SOUTHERN,KSU,Common,0,-1398480,0,-127094000,0.00,0.00,Hist,12/31/2015
SBA COMMUNICATIONS CORP,SBAC,Common,0,-2801753,0,-293456000,0.00,0.00,Hist,12/31/2015
W R GRACE & CO,GRA,Common,0,-1351301,0,-125739000,0.00,0.00,Hist,12/31/2015
HERBALIFE LTD.,HLF,CALL,0,-2330000,0,-76750000,0.00,0.00,Hist,12/31/2015
FRONTIER COMMUNICATIONS CORP,FTR,PUT,0,-5500000,0,-23540000,0.00,0.00,Hist,12/31/2015
Mead Johnson Nutrition Co,MJN,Common,0,-3748549,0,-246992000,0.00,0.00,Hist,12/31/2015
AMERICAN INTERNATIONAL GROUP INC,AIG,COM,0,-6993600,0,-246874000,0.00,0.00,Hist,12/31/2015
"China Lodging Group, Ltd",HTHT,Com,0,-1283071,0,-21876000,0.00,0.00,Hist,12/31/2015
SEMX CORP,SEMX,COM,0,-2172935,0,-84918000,0.00,0.00,Hist,12/31/2015
ARMOR HOLDINGS INC,AH,COM,0,-5333281,0,-61653000,0.00,0.00,Hist,12/31/2015
DOLLAR GENERAL CORP,DG,COM,0,-13343793,0,-588328000,0.00,0.00,Hist,12/31/2015
O REILLY AUTOMOTIVE INC,ORLY,COM,0,-2164498,0,-193549000,0.00,0.00,Hist,12/31/2015
iSoftStone Holdings Ltd,ISS,Common,0,-5253739,0,-22381000,0.00,0.00,Hist,12/31/2015
RALPH LAUREN CORP,RL,COM,0,-3937846,0,-590362000,0.00,0.00,Hist,12/31/2015
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,Call,0,-3050000,0,-536343000,0.00,0.00,Hist,12/31/2015
Michael Kors Holdings Ltd,KORS,Common,0,-9027295,0,-460663000,0.00,0.00,Hist,12/31/2015
"TripAdvisor, Inc.",TRIP,Common,0,-6567153,0,-275295000,0.00,0.00,Hist,12/31/2015
COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,Common,0,-10912591,0,-806247000,0.00,0.00,Hist,12/31/2015
INFORMATICA LLC,INFA,Common,0,-1872449,0,-56773000,0.00,0.00,Hist,12/31/2015
INTUITIVE SURGICAL INC,ISRG,Common,0,-407352,0,-199753000,0.00,0.00,Hist,12/31/2015
B/E AEROSPACE INC,BEAV,Common,0,-4811906,0,-237708000,0.00,0.00,Hist,12/31/2015
EQUINIX INC,EQIX,Common,0,-2794535,0,-576233000,0.00,0.00,Hist,12/31/2015
Colfax CORP,CFX,COM,0,-3468370,0,-139949000,0.00,0.00,Hist,12/31/2015
"NetEase, Inc.",NTES,SPONSORED ADR,0,-752604,0,-32008000,0.00,0.00,Hist,12/31/2015
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,0,-356494,0,-36227000,0.00,0.00,Hist,12/31/2015
EBAY INC,EBAY,Common,0,-8538639,0,-435451000,0.00,0.00,Hist,12/31/2015
QUALCOMM INC/DE,QCOM,Call,0,-1040000,0,-64334000,0.00,0.00,Hist,12/31/2015
MICROSOFT CORP,MSFT,Call,0,-775600,0,-34328000,0.00,0.00,Hist,12/31/2015
Endo International plc,ENDP,SHS,0,-3859641,0,-267396000,0.00,0.00,Hist,12/31/2015
Allergan plc,AGN,SHS,0,-2607655,0,-708787000,0.00,0.00,Hist,12/31/2015
"Fidelity National Financial, Inc.",FNF,Common,0,-6512113,0,-230985000,0.00,0.00,Hist,12/31/2015
Mobileye N.V.,MBLY,Common,0,-6394066,0,-290802000,0.00,0.00,Hist,12/31/2015
REALOGY HOLDINGS CORP.,RLGY,Common,0,-979197,0,-36847000,0.00,0.00,Hist,12/31/2015
"Expedia, Inc.",EXPE,Common,0,-1094269,0,-128774000,0.00,0.00,Hist,12/31/2015
"KINDER MORGAN, INC.",KMI,COM,0,-15029382,0,-530988000,0.00,0.00,Hist,12/31/2015
"Valeant Pharmaceuticals International, Inc.",VRX,COM,7461780,7461780,1331032000,1331032000,5.42,,Hist,09/30/2015
Booking Holdings Inc.,PCLN,Common,992252,-778731,1227277000,128577000,5.00,,Hist,09/30/2015
"CHARTER COMMUNICATIONS, INC. /MO/",CCMM,Common,6550257,1742274,1151863000,785302000,4.69,,Hist,09/30/2015
"JD.com, Inc.",JD,Common,43495999,43495999,1133506000,1133506000,4.62,,Hist,09/30/2015
MICROSOFT CORP,MSFT,Common,25339024,25339024,1121505000,1121505000,4.57,0.31,Hist,09/30/2015
AMAZON COM INC,AMZN,Common,1937002,1937002,991532000,991532000,4.04,0.42,Hist,09/30/2015
Facebook Inc,FB,Common,10702259,10702259,962133000,962133000,3.92,,Hist,09/30/2015
FLEETCOR TECHNOLOGIES INC,FLT,Common,6434203,6434203,885475000,885475000,3.61,7.01,Hist,09/30/2015
Mastercard Inc,MA,CL A,8343895,8343895,751952000,751952000,3.06,,Hist,09/30/2015
EQUINIX INC,EQIX,COM PAR $0.001,2650775,2650775,724722000,724722000,2.95,,Hist,09/30/2015
Allergan plc,AGN,SHS,2607655,2607655,708787000,708787000,2.89,,Hist,09/30/2015
NIKE INC,NKE,Common,5700855,5700855,701034000,701034000,2.86,,Hist,09/30/2015
VISA INC.,V,CL A,9769463,7522123,680541000,339889000,2.77,,Hist,09/30/2015
WILLIAMS COMPANIES INC,WMB,Common,17675229,17675229,651332000,651332000,2.65,,Hist,09/30/2015
ILLUMINA INC,ILMN,Common,3609735,3609735,634664000,634664000,2.58,,Hist,09/30/2015
ELECTRONIC ARTS INC.,EA,Common,8782612,8782612,595022000,595022000,2.42,,Hist,09/30/2015
CHENIERE ENERGY INC,LNG,Common,12241775,12241775,591278000,591278000,2.41,,Hist,09/30/2015
"CONSTELLATION BRANDS, INC.",STZ,CL A,4684214,4684214,586510000,586510000,2.39,,Hist,09/30/2015
DAVITA INC.,DVA,Common,7918998,5929493,572781000,352881000,2.33,,Hist,09/30/2015
"Walgreens Boots Alliance, Inc.",WBA,COM,6787816,6787816,564068000,564068000,2.30,,Hist,09/30/2015
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,Call,3050000,3050000,536343000,536343000,2.18,,Hist,09/30/2015
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,3276408,-958892,535201000,119040000,2.18,,Hist,09/30/2015
ADOBE SYSTEMS INC,ADBE,Common,6209219,6209219,510522000,510522000,2.08,,Hist,09/30/2015
TransDigm Group INC,TDG,Common,2215423,-698961,470578000,73173000,1.92,,Hist,09/30/2015
SCHWAB CHARLES CORP,SCHW,Common,13396145,13396145,382594000,382594000,1.56,,Hist,09/30/2015
MOHAWK INDUSTRIES INC,MHK,Common,1971450,1971450,358390000,358390000,1.46,,Hist,09/30/2015
DOLLAR TREE INC,DLTR,COM,5139395,-6665297,342592000,-136206000,1.40,,Hist,09/30/2015
HDFC BANK LTD,HDB,Common,5349293,5349293,326788000,326788000,1.33,,Hist,09/30/2015
AMERICAN EXPRESS CO,AXP,Call,4300000,4300000,318759000,318759000,1.30,,Hist,09/30/2015
