Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
MEXICAN ECONOMIC DEVELOPMENT INC,FMX,ADR,89625,4150,5012000,676000,0.19,,Hist,12/31/2010
AMERICAN EXPRESS CO,AXP,Common,92750,-405,3981000,66000,0.15,,Hist,12/31/2010
COCA COLA CO,KO,Common,59961,-690,3944000,395000,0.15,,Hist,12/31/2010
LEUCADIA NATIONAL CORP,LUK,Common,128686,-200,3755000,711000,0.14,,Hist,12/31/2010
AMERICAN TOWER CORP /MA/,AMT,Common,71400,-60,3687000,24000,0.14,,Hist,12/31/2010
Royal Dutch Shell plc,RDS.A,SPONS ADR A,53994,0,3606000,350000,0.14,,Hist,12/31/2010
PRAXAIR INC,PX,Common,34675,-1800,3310000,18000,0.13,,Hist,12/31/2010
PROGRESSIVE CORP/OH/,PGR,Common,134514,-13100,2673000,-408000,0.10,,Hist,12/31/2010
CARLISLE COMPANIES INC,CSL,Common,64638,0,2569000,633000,0.10,,Hist,12/31/2010
DOVER Corp,DOV,Common,35350,-900,2066000,173000,0.08,0.02,Hist,12/31/2010
COSTCO WHOLESALE CORP /NEW,COST,Common,25780,0,1862000,199000,0.07,,Hist,12/31/2010
VISA INC.,V,CL A,25050,25050,1763000,1763000,0.07,,Hist,12/31/2010
CONOCOPHILLIPS,COP,Common,24031,-9948,1637000,-314000,0.06,,Hist,12/31/2010
INTERNATIONAL BUSINESS MACHINES CORP,IBM,Common,9600,1700,1409000,349000,0.05,,Hist,12/31/2010
WAL MART STORES INC,WMT,Common,24272,-100,1309000,5000,0.05,,Hist,12/31/2010
"CISCO SYSTEMS, INC.",CSCO,Common,63450,-3000,1284000,-171000,0.05,,Hist,12/31/2010
FULTON FINANCIAL CORP,FULT,Common,108540,-2230,1122000,118000,0.04,,Hist,12/31/2010
PRECISION CASTPARTS CORP,PCP,Common,6600,0,919000,78000,0.03,,Hist,12/31/2010
JOHNSON & JOHNSON,JNJ,Common,14636,-610,905000,-40000,0.03,,Hist,12/31/2010
EATON VANCE SENIOR INCOME TRUST,EVF,Common,121628,10,871000,34000,0.03,,Hist,12/31/2010
DUPONT E I DE NEMOURS & CO,DD,Common,17118,0,854000,90000,0.03,,Hist,12/31/2010
APTARGROUP INC,ATR,Common,17884,0,851000,34000,0.03,,Hist,12/31/2010
DEERE & CO,DE,Common,10075,0,837000,134000,0.03,,Hist,12/31/2010
VORNADO REALTY TRUST,VNO,SH BEN INT,10000,0,833000,-22000,0.03,,Hist,12/31/2010
JPMORGAN CHASE & CO,JPM,Common,18300,0,776000,80000,0.03,,Hist,12/31/2010
BB&T CORP,BBT,Common,25150,0,661000,55000,0.03,,Hist,12/31/2010
COMCAST CORP,CMCSA,Common,29986,-10075,659000,-65000,0.03,,Hist,12/31/2010
GENERAL DYNAMICS CORP,GD,Common,9250,0,656000,75000,0.02,,Hist,12/31/2010
MCDONALDS CORP,MCD,Common,7960,50,611000,22000,0.02,,Hist,12/31/2010
Vulcan Materials CO,VMC,Common,13300,-11850,590000,-339000,0.02,,Hist,12/31/2010
MATTEL INC /DE/,MAT,Common,22825,-925,580000,23000,0.02,,Hist,12/31/2010
PIONEER NATURAL RESOURCES CO,PXD,Common,6500,-1050,564000,73000,0.02,,Hist,12/31/2010
"PNC FINANCIAL SERVICES GROUP, INC.",PNC,Common,9074,4500,551000,293000,0.02,,Hist,12/31/2010
SCHLUMBERGER LIMITED/NV,SLB,Common,6575,0,549000,144000,0.02,,Hist,12/31/2010
Walt Disney Co,DIS,Common,14175,-100,532000,59000,0.02,0.00,Hist,12/31/2010
3M CO,MMM,Common,4475,-1000,386000,-89000,0.01,,Hist,12/31/2010
BP PLC,BP,SPONSORED ADR,8486,-750,375000,-5000,0.01,,Hist,12/31/2010
HEARTLAND EXPRESS INC,HTLD,Common,22965,-16096,368000,-213000,0.01,,Hist,12/31/2010
GENERAL ELECTRIC CO,GE,Common,18520,-1000,339000,22000,0.01,,Hist,12/31/2010
AES CORP,AES,Common,27300,-300,333000,20000,0.01,,Hist,12/31/2010
SCOTTS MIRACLE-GRO CO,SMG,CL A,5625,0,286000,-5000,0.01,,Hist,12/31/2010
NORTHERN TRUST CORP,NTRS,Common,5000,0,277000,36000,0.01,,Hist,12/31/2010
"SWISS HELVETIA FUND, INC.",SWZ,Common,20000,0,271000,20000,0.01,,Hist,12/31/2010
LAMAR ADVERTISING CO/NEW,LAMR,Common,6625,0,264000,53000,0.01,,Hist,12/31/2010
TIME WARNER INC.,TWX,COM,7715,-183,248000,6000,0.01,,Hist,12/31/2010
AT&T CORP,T,Common,8153,-200,240000,1000,0.01,,Hist,12/31/2010
"Merck & Co., Inc.",MRK,COM,6586,0,237000,-5000,0.01,0.00,Hist,12/31/2010
MONSANTO CO /NEW/,MON,Common,3365,-1350,234000,-103000,0.01,,Hist,12/31/2010
SUSQUEHANNA BANCSHARES INC,SUSQ,Common,19581,0,190000,25000,0.01,,Hist,12/31/2010
LEXINGTON REALTY TRUST,LXP,Common,23957,0,190000,18000,0.01,,Hist,12/31/2010
TigerLogic CORP,TIGR,COM,10000,0,48000,0,0.00,,Hist,12/31/2010
MESA ROYALTY TRUST/TX,MTR,Common,0,-21000,0,-971000,0.00,0.00,Hist,12/31/2010
CENOVUS ENERGY INC.,CVE,Common,0,-50000,0,-1439000,0.00,0.00,Hist,12/31/2010
NEXTERA ENERGY INC,FPL,common,0,-3700,0,-201000,0.00,0.00,Hist,12/31/2010
DEVON ENERGY CORP/DE,DVN,Common,0,-30000,0,-1942000,0.00,0.00,Hist,12/31/2010
"Mondelez International, Inc.",KFT,Common,0,-12340,0,-381000,0.00,0.00,Hist,12/31/2010
BANK OF AMERICA CORP /DE/,BAC,Common,0,-19790,0,-259000,0.00,0.00,Hist,12/31/2010
ENCANA CORP,ECA,Common,0,-50000,0,-1512000,0.00,0.00,Hist,12/31/2010
